(9, 334, 339)
(89, 576, 645)
(38, 480, 826)
(392, 477, 939)
(433, 618, 871)
(17, 48, 741)
(30, 184, 858)
(77, 166, 687)
(532, 672, 848)
(212, 537, 635)
(177, 834, 879)
(115, 420, 971)
(251, 397, 688)
(276, 375, 445)
(89, 596, 625)
(190, 766, 928)
(745, 823, 888)
(61, 204, 229)
(7, 153, 448)
(197, 347, 360)
(398, 416, 690)
(192, 203, 637)
(239, 655, 730)
(114, 242, 896)
(53, 702, 823)
(193, 369, 690)
(735, 939, 974)
(267, 553, 652)
(40, 207, 377)
(20, 349, 543)
(485, 534, 967)
(1, 45, 126)
(358, 465, 861)
(427, 636, 955)
(41, 261, 422)
(96, 708, 776)
(19, 573, 712)
(301, 363, 856)
(36, 57, 643)
(213, 983, 996)
(652, 732, 900)
(191, 385, 600)
(411, 461, 752)
(29, 329, 798)
(220, 342, 506)
(180, 301, 567)
(275, 370, 637)
(28, 355, 761)
(97, 373, 638)
(75, 481, 620)
(113, 245, 534)
(76, 82, 110)
(566, 653, 905)
(130, 424, 686)
(311, 753, 896)
(150, 567, 763)
(41, 661, 846)
(50, 739, 907)
(801, 830, 899)
(137, 228, 665)
(83, 312, 375)
(167, 852, 951)
(357, 392, 505)
(97, 183, 296)
(61, 388, 653)
(588, 694, 954)
(251, 384, 463)
(329, 504, 981)
(309, 681, 846)
(147, 847, 918)
(140, 150, 586)
(291, 553, 780)
(221, 637, 858)
(5, 665, 798)
(42, 652, 810)
(262, 539, 703)
(535, 607, 690)
(67, 77, 496)
(197, 433, 702)
(181, 216, 873)
(76, 115, 329)
(17, 741, 862)
(265, 498, 623)
(613, 647, 988)
(194, 233, 257)
(444, 518, 858)
(115, 197, 984)
(7, 74, 753)
(209, 264, 525)
(136, 364, 400)
(1, 96, 949)
(491, 693, 888)
(215, 243, 598)
(496, 520, 900)
(135, 297, 960)
(633, 864, 925)
(76, 322, 670)
(469, 554, 643)
(319, 798, 917)
(89, 887, 896)
(239, 569, 920)
(332, 401, 835)
(361, 385, 426)
(261, 349, 538)
(210, 334, 865)
(41, 254, 838)
(439, 601, 613)
(143, 236, 426)
(137, 407, 445)
(422, 527, 766)
(23, 98, 556)
(177, 458, 834)
(178, 266, 677)
(183, 885, 961)
(1, 17, 399)
(309, 646, 978)
(188, 868, 993)
(306, 520, 787)
(171, 641, 905)
(311, 441, 525)
(23, 234, 892)
(195, 386, 784)
(640, 670, 931)
(447, 505, 621)
(488, 506, 783)
(137, 704, 712)
(39, 720, 838)
(350, 409, 536)
(66, 542, 921)
(266, 670, 937)
(234, 550, 833)
(243, 460, 502)
(86, 347, 954)
(11, 151, 907)
(458, 815, 946)
(158, 542, 741)
(149, 166, 378)
(686, 832, 967)
(390, 836, 979)
(114, 302, 625)
(6, 97, 856)
(813, 820, 848)
(99, 545, 633)
(498, 839, 994)
(22, 221, 356)
(151, 541, 889)
(185, 195, 841)
(29, 534, 722)
(157, 205, 495)
(206, 394, 985)
(25, 517, 571)
(206, 254, 413)
(4, 5, 434)
(444, 662, 951)
(142, 286, 493)
(134, 136, 143)
(71, 427, 547)
(259, 319, 747)
(157, 252, 432)
(304, 455, 644)
(102, 707, 938)
(273, 611, 697)
(142, 258, 953)
(367, 806, 872)
(63, 89, 797)
(303, 881, 949)
(256, 510, 683)
(195, 477, 717)
(83, 453, 693)
(3, 397, 453)
(434, 523, 774)
(263, 446, 608)
(562, 755, 982)
(70, 918, 997)
(777, 819, 993)
(68, 528, 909)
(256, 298, 919)
(117, 807, 809)
(240, 503, 820)
(173, 511, 737)
(173, 361, 907)
(5, 210, 998)
(118, 206, 533)
(802, 910, 945)
(418, 612, 703)
(718, 826, 857)
(17, 399, 765)
(383, 508, 906)
(98, 536, 611)
(124, 461, 786)
(181, 500, 664)
(422, 580, 859)
(547, 900, 990)
(603, 657, 833)
(546, 590, 697)
(267, 329, 753)
(134, 199, 966)
(510, 692, 907)
(83, 770, 968)
(180, 786, 987)
(648, 702, 835)
(282, 496, 707)
(683, 690, 696)
(389, 713, 923)
(64, 650, 967)
(551, 655, 871)
(186, 676, 791)
(267, 269, 573)
(92, 528, 541)
(139, 240, 906)
(417, 561, 583)
(71, 90, 852)
(461, 470, 778)
(432, 545, 978)
(560, 630, 795)
(201, 224, 528)
(282, 608, 675)
(78, 392, 735)
(49, 480, 528)
(516, 620, 633)
(50, 150, 249)
(25, 714, 882)
(114, 128, 203)
(43, 163, 375)
(38, 608, 983)
(147, 328, 658)
(83, 541, 893)
(95, 366, 496)
(88, 598, 715)
(430, 822, 973)
(153, 268, 980)
(37, 145, 307)
(316, 494, 871)
(3, 354, 880)
(282, 611, 662)
(17, 448, 528)
(134, 249, 592)
(153, 359, 573)
(147, 654, 948)
(157, 614, 786)
(55, 682, 796)
(344, 466, 551)
(543, 825, 917)
(106, 223, 746)
(688, 822, 843)
(70, 290, 425)
(183, 389, 542)
(295, 454, 687)
(25, 444, 883)
(28, 307, 587)
(22, 847, 913)
(31, 409, 426)
(111, 376, 753)
(108, 269, 653)
(383, 481, 698)
(418, 953, 955)
(263, 551, 720)
(207, 461, 470)
(75, 588, 809)
(32, 541, 897)
(32, 132, 930)
(97, 194, 709)
(96, 940, 978)
(32, 115, 159)
(422, 506, 766)
(5, 678, 973)
(355, 545, 814)
(70, 76, 844)
(65, 815, 914)
(178, 210, 882)
(596, 776, 914)
(27, 150, 763)
(364, 488, 498)
(37, 385, 812)
(245, 498, 721)
(89, 361, 536)
(7, 708, 781)
(677, 763, 898)
(560, 702, 836)
(414, 680, 800)
(420, 846, 848)
(317, 391, 934)
(69, 827, 978)
(179, 252, 489)
(147, 347, 624)
(238, 300, 420)
(140, 686, 816)
(334, 418, 702)
(230, 274, 374)
(602, 611, 713)
(80, 149, 937)
(165, 761, 876)
(266, 559, 981)
(199, 654, 767)
(667, 734, 835)
(178, 201, 275)
(146, 392, 604)
(87, 651, 772)
(62, 148, 596)
(308, 602, 820)
(115, 516, 793)
(453, 867, 954)
(489, 666, 909)
(230, 250, 374)
(300, 470, 664)
(97, 316, 931)
(119, 244, 789)
(108, 176, 674)
(89, 162, 989)
(722, 954, 962)
(402, 430, 438)
(678, 776, 856)
(326, 546, 902)
(34, 729, 979)
(148, 178, 692)
(146, 421, 943)
(483, 630, 699)
(350, 675, 797)
(835, 882, 967)
(298, 439, 757)
(86, 279, 657)
(203, 225, 638)
(313, 409, 704)
(557, 857, 868)
(68, 525, 901)
(316, 810, 972)
(713, 958, 969)
(227, 268, 641)
(135, 190, 759)
(160, 560, 958)
(52, 571, 843)
(91, 415, 508)
(536, 611, 887)
(437, 922, 945)
(125, 661, 864)
(501, 754, 769)
(198, 786, 806)
(218, 570, 810)
(71, 366, 599)
(90, 782, 910)
(22, 267, 661)
(370, 878, 894)
(47, 256, 801)
(60, 940, 982)
(749, 757, 864)
(199, 637, 958)
(537, 678, 777)
(139, 516, 633)
(335, 475, 732)
(154, 471, 941)
(106, 379, 777)
(195, 773, 914)
(237, 242, 993)
(63, 342, 871)
(217, 808, 871)
(163, 569, 886)
(347, 663, 884)
(308, 344, 962)
(72, 109, 945)
(88, 672, 758)
(37, 310, 653)
(403, 509, 938)
(406, 763, 797)
(149, 151, 462)
(86, 263, 393)
(274, 275, 433)
(55, 680, 729)
(36, 298, 620)
(531, 583, 844)
(38, 78, 786)
(197, 443, 946)
(647, 720, 969)
(221, 449, 604)
(140, 487, 807)
(100, 370, 684)
(354, 376, 988)
(127, 619, 700)
(117, 144, 891)
(334, 865, 935)
(243, 514, 919)
(61, 421, 744)
(470, 512, 592)
(23, 292, 853)
(265, 503, 922)
(178, 435, 785)
(9, 332, 691)
(514, 761, 819)
(257, 573, 636)
(109, 184, 915)
(193, 359, 562)
(13, 444, 703)
(442, 714, 834)
(11, 333, 426)
(149, 266, 449)
(379, 820, 993)
(358, 753, 999)
(273, 331, 414)
(431, 623, 677)
(162, 355, 484)
(734, 855, 876)
(153, 228, 758)
(592, 758, 809)
(42, 937, 950)
(214, 302, 407)
(115, 529, 971)
(275, 748, 844)
(3, 96, 800)
(1, 255, 943)
(539, 773, 903)
(109, 260, 818)
(176, 322, 621)
(458, 971, 988)
(7, 355, 865)
(558, 591, 676)
(480, 831, 846)
(497, 530, 592)
(321, 685, 865)
(93, 214, 888)
(120, 268, 503)
(87, 404, 816)
(55, 483, 569)
(14, 683, 800)
(62, 547, 752)
(182, 228, 905)
(175, 609, 615)
(63, 626, 630)
(93, 467, 735)
(283, 590, 814)
(4, 27, 822)
(599, 619, 753)
(48, 229, 476)
(233, 251, 611)
(64, 305, 624)
(153, 835, 899)
(45, 124, 154)
(538, 672, 809)
(418, 432, 721)
(123, 425, 819)
(237, 512, 750)
(587, 680, 696)
(453, 529, 993)
(213, 855, 915)
(38, 187, 432)
(232, 362, 605)
(168, 338, 645)
(225, 352, 714)
(49, 182, 764)
(84, 394, 489)
(225, 428, 638)
(28, 510, 661)
(16, 400, 979)
(222, 351, 572)
(430, 468, 873)
(16, 162, 989)
(401, 421, 961)
(52, 914, 985)
(398, 417, 738)
(10, 714, 727)
(9, 111, 399)
(71, 936, 988)
(51, 79, 473)
(118, 591, 764)
(456, 554, 797)
(717, 933, 973)
(394, 474, 655)
(474, 865, 886)
(363, 596, 764)
(126, 401, 714)
(228, 608, 951)
(447, 670, 890)
(108, 138, 625)
(817, 833, 933)
(47, 140, 816)
(20, 646, 941)
(447, 822, 866)
(98, 211, 892)
(221, 302, 632)
(112, 157, 796)
(208, 335, 542)
(188, 619, 710)
(293, 528, 822)
(252, 302, 965)
(172, 627, 870)
(227, 346, 834)
(589, 705, 833)
(260, 427, 646)
(41, 392, 730)
(583, 624, 996)
(32, 295, 614)
(434, 526, 603)
(298, 589, 762)
(757, 938, 948)
(68, 177, 804)
(19, 110, 182)
(50, 249, 846)
(408, 564, 999)
(443, 444, 820)
(367, 827, 905)
(8, 691, 762)
(32, 132, 759)
(254, 267, 816)
(185, 516, 686)
(66, 886, 947)
(734, 806, 919)
(177, 623, 879)
(44, 226, 969)
(322, 537, 894)
(194, 233, 622)
(714, 734, 755)
(655, 657, 871)
(153, 843, 899)
(587, 862, 934)
(45, 462, 616)
(359, 372, 792)
(39, 779, 969)
(300, 402, 593)
(493, 621, 693)
(549, 614, 976)
(316, 430, 917)
(441, 711, 871)
(439, 457, 951)
(247, 516, 600)
(37, 303, 915)
(149, 350, 576)
(121, 449, 789)
(570, 575, 912)
(350, 716, 970)
(124, 461, 787)
(421, 832, 869)
(53, 847, 928)
(92, 522, 610)
(79, 387, 634)
(340, 696, 732)
(89, 555, 592)
(417, 482, 699)
(358, 481, 817)
(82, 504, 882)
(365, 509, 902)
(455, 836, 979)
(296, 432, 536)
(695, 923, 970)
(472, 742, 906)
(151, 678, 713)
(646, 676, 978)
(329, 339, 496)
(314, 652, 966)
(50, 378, 980)
(86, 740, 858)
(122, 489, 877)
(834, 840, 874)
(206, 670, 748)
(5, 340, 665)
(195, 815, 898)
(163, 538, 633)
(243, 567, 858)
(364, 924, 952)
(83, 181, 764)
(248, 257, 803)
(687, 789, 976)
(75, 620, 727)
(61, 132, 193)
(53, 87, 176)
(61, 227, 292)
(19, 815, 914)
(21, 46, 795)
(169, 229, 754)
(356, 403, 469)
(46, 547, 683)
(154, 222, 728)
(130, 488, 802)
(265, 309, 922)
(457, 831, 980)
(282, 479, 683)
(136, 587, 657)
(238, 614, 796)
(75, 492, 871)
(471, 844, 995)
(272, 562, 718)
(450, 755, 775)
(153, 265, 294)
(823, 947, 986)
(497, 793, 902)
(641, 705, 718)
(291, 530, 593)
(386, 587, 879)
(300, 328, 628)
(477, 638, 875)
(34, 233, 781)
(11, 32, 907)
(171, 533, 804)
(39, 79, 342)
(482, 885, 985)
(561, 845, 906)
(389, 488, 869)
(168, 261, 751)
(293, 555, 580)
(422, 637, 757)
(106, 240, 746)
(84, 781, 995)
(387, 741, 772)
(123, 191, 242)
(187, 432, 859)
(242, 369, 381)
(36, 97, 895)
(86, 448, 534)
(269, 379, 820)
(152, 525, 583)
(453, 594, 983)
(194, 694, 752)
(25, 714, 883)
(435, 515, 862)
(291, 431, 530)
(205, 684, 785)
(155, 283, 350)
(292, 356, 528)
(42, 129, 133)
(206, 356, 754)
(412, 496, 836)
(293, 585, 874)
(64, 305, 491)
(156, 530, 674)
(8, 472, 696)
(375, 838, 881)
(72, 421, 767)
(496, 561, 707)
(19, 490, 649)
(152, 156, 700)
(51, 187, 310)
(154, 187, 615)
(22, 221, 357)
(192, 736, 848)
(381, 390, 859)
(216, 500, 964)
(720, 949, 951)
(83, 375, 666)
(7, 283, 658)
(578, 632, 978)
(217, 454, 927)
(158, 542, 740)
(68, 705, 791)
(148, 514, 754)
(14, 389, 725)
(24, 729, 979)
(474, 617, 813)
(54, 89, 633)
(462, 469, 925)
(448, 449, 787)
(43, 602, 673)
(477, 583, 800)
(183, 233, 508)
(105, 490, 939)
(113, 501, 690)
(368, 625, 651)
(285, 375, 912)
(320, 450, 614)
(146, 466, 908)
(39, 255, 755)
(42, 953, 960)
(61, 360, 968)
(213, 372, 972)
(60, 839, 892)
(391, 531, 927)
(473, 702, 706)
(345, 366, 874)
(9, 624, 844)
(30, 292, 959)
(29, 850, 994)
(410, 692, 715)
(180, 424, 601)
(310, 521, 620)
(198, 204, 671)
(305, 740, 840)
(441, 670, 890)
(45, 104, 208)
(49, 881, 995)
(30, 444, 703)
(233, 236, 544)
(231, 493, 749)
(268, 582, 963)
(120, 647, 912)
(92, 157, 262)
(22, 287, 962)
(607, 759, 803)
(251, 323, 611)
(256, 675, 908)
(377, 442, 934)
(541, 834, 866)
(197, 566, 822)
(18, 400, 735)
(239, 620, 942)
(15, 407, 939)
(85, 437, 467)
(68, 300, 909)
(304, 557, 978)
(521, 690, 718)
(133, 854, 902)
(454, 848, 891)
(43, 512, 918)
(369, 573, 711)
(172, 356, 949)
(100, 247, 580)
(682, 882, 945)
(226, 656, 911)
(44, 110, 795)
(576, 638, 879)
(196, 278, 475)
(153, 336, 980)
(437, 567, 733)
(35, 284, 626)
(405, 474, 530)
(388, 422, 923)
(181, 734, 934)
(347, 380, 714)
(31, 675, 903)
(262, 676, 927)
(229, 280, 528)
(444, 641, 946)
(1, 12, 672)
(245, 603, 657)
(645, 798, 934)
(102, 670, 857)
(8, 248, 325)
(129, 305, 491)
(228, 530, 767)
(480, 831, 840)
(99, 426, 476)
(520, 694, 703)
(236, 290, 383)
(439, 802, 808)
(75, 118, 536)
(309, 631, 661)
(147, 430, 624)
(295, 861, 997)
(214, 242, 525)
(337, 624, 996)
(585, 821, 951)
(38, 484, 967)
(137, 473, 955)
(57, 317, 879)
(53, 910, 926)
(178, 432, 495)
(47, 227, 671)
(192, 293, 642)
(453, 685, 867)
(151, 222, 412)
(71, 119, 627)
(510, 601, 676)
(207, 428, 590)
(189, 385, 791)
(5, 372, 428)
(550, 698, 861)
(400, 455, 992)
(276, 698, 959)
(200, 260, 753)
(64, 583, 624)
(526, 599, 882)
(88, 529, 974)
(112, 617, 814)
(232, 601, 750)
(627, 784, 878)
(433, 568, 732)
(424, 705, 870)
(424, 474, 547)
(163, 297, 917)
(365, 721, 959)
(63, 75, 871)
(67, 158, 216)
(98, 361, 480)
(785, 969, 979)
(33, 784, 980)
(509, 549, 571)
(463, 833, 881)
(267, 502, 720)
(182, 456, 691)
(163, 625, 981)
(265, 736, 988)
(265, 560, 876)
(346, 428, 443)
(408, 482, 667)
(176, 564, 633)
(35, 632, 982)
(702, 706, 925)
(78, 275, 558)
(137, 195, 445)
(491, 876, 954)
(460, 524, 861)
(278, 447, 682)
(406, 883, 886)
(693, 853, 891)
(250, 344, 935)
(78, 257, 700)
(652, 795, 896)
(673, 686, 786)
(497, 838, 930)
(49, 322, 678)
(286, 727, 970)
(51, 77, 209)
(498, 802, 945)
(370, 608, 799)
(253, 692, 988)
(644, 846, 867)
(328, 603, 740)
(192, 357, 962)
(114, 452, 547)
(331, 641, 725)
(80, 772, 977)
(109, 156, 700)
(83, 300, 426)
(222, 244, 559)
(202, 318, 925)
(113, 247, 361)
(401, 409, 507)
(357, 695, 914)
(127, 567, 940)
(413, 444, 515)
(404, 506, 896)
(185, 195, 842)
(416, 516, 518)
(326, 411, 993)
(194, 282, 838)
(137, 313, 588)
(500, 583, 763)
(233, 558, 781)
(138, 653, 827)
(511, 743, 908)
(578, 632, 976)
(34, 260, 956)
(204, 543, 891)
(208, 316, 494)
(316, 547, 855)
(789, 849, 936)
(213, 584, 607)
(555, 745, 794)
(60, 667, 687)
(2, 258, 678)
(288, 610, 876)
(207, 364, 377)
(179, 436, 781)
(81, 229, 480)
(157, 748, 939)
(645, 701, 988)
(154, 594, 838)
(65, 714, 841)
(495, 638, 875)
(63, 286, 323)
(538, 606, 666)
(78, 99, 633)
(454, 538, 930)
(322, 336, 440)
(43, 584, 601)
(188, 441, 789)
(476, 618, 712)
(14, 693, 975)
(273, 568, 571)
(534, 772, 856)
(122, 265, 783)
(140, 620, 778)
(135, 759, 956)
(336, 434, 684)
(514, 819, 957)
(357, 473, 552)
(599, 901, 906)
(305, 793, 948)
(57, 778, 825)
(230, 234, 346)
(680, 696, 850)
(350, 394, 554)
(295, 454, 867)
(36, 223, 619)
(129, 459, 850)
(117, 305, 464)
(192, 256, 394)
(641, 705, 716)
(127, 404, 681)
(649, 679, 886)
(277, 455, 858)
(2, 707, 845)
(22, 120, 180)
(270, 601, 811)
(273, 693, 944)
(64, 841, 849)
(414, 561, 691)
(208, 476, 974)
(57, 658, 961)
(416, 518, 528)
(262, 378, 410)
(338, 811, 885)
(19, 182, 751)
(353, 370, 537)
(259, 304, 577)
(16, 430, 952)
(499, 917, 942)
(386, 477, 571)
(466, 796, 908)
(22, 335, 773)
(217, 617, 932)
(123, 149, 878)
(702, 706, 714)
(155, 295, 992)
(87, 223, 652)
(285, 472, 615)
(370, 419, 637)
(3, 37, 286)
(10, 43, 765)
(71, 409, 526)
(407, 628, 865)
(500, 570, 776)
(145, 513, 948)
(562, 669, 755)
(217, 790, 893)
(7, 781, 858)
(329, 734, 981)
(254, 566, 990)
(0, 397, 973)
(83, 261, 414)
(139, 282, 707)
(418, 541, 955)
(377, 442, 753)
(151, 403, 704)
(684, 690, 928)
(64, 712, 898)
(115, 164, 925)
(7, 763, 968)
(390, 613, 823)
(33, 67, 866)
(492, 516, 754)
(104, 185, 969)
(449, 578, 865)
(615, 645, 674)
(119, 124, 969)
(392, 447, 735)
(166, 531, 705)
(473, 493, 832)
(237, 257, 560)
(254, 382, 910)
(163, 620, 941)
(122, 200, 824)
(197, 910, 945)
(393, 474, 865)
(150, 801, 899)
(56, 776, 970)
(18, 551, 961)
(102, 466, 562)
(75, 165, 278)
(299, 465, 762)
(82, 551, 577)
(91, 224, 569)
(292, 365, 553)
(210, 321, 951)
(172, 336, 998)
(253, 775, 802)
(47, 104, 805)
(331, 655, 808)
(70, 76, 640)
(466, 568, 576)
(80, 288, 298)
(216, 434, 689)
(64, 797, 840)
(598, 750, 955)
(32, 471, 754)
(319, 877, 935)
(245, 385, 869)
(115, 197, 987)
(244, 273, 904)
(202, 720, 821)
(71, 211, 269)
(425, 489, 577)
(70, 168, 665)
(334, 522, 583)
(80, 315, 974)
(238, 584, 969)
(438, 882, 967)
(84, 386, 845)
(18, 135, 428)
(611, 735, 965)
(161, 289, 601)
(122, 175, 484)
(265, 623, 835)
(332, 682, 949)
(13, 444, 702)
(44, 539, 874)
(245, 662, 748)
(180, 260, 975)
(175, 490, 690)
(380, 719, 758)
(160, 173, 376)
(170, 741, 862)
(275, 412, 984)
(61, 176, 786)
(216, 308, 851)
(385, 594, 940)
(312, 654, 733)
(67, 319, 949)
(676, 784, 875)
(273, 572, 882)
(18, 394, 667)
(78, 124, 885)
(172, 603, 786)
(601, 705, 785)
(338, 377, 962)
(126, 183, 432)
(35, 381, 859)
(395, 569, 599)
(3, 191, 765)
(198, 487, 896)
(66, 509, 894)
(91, 481, 671)
(84, 133, 708)
(102, 184, 865)
(397, 543, 591)
(205, 421, 961)
(136, 544, 607)
(8, 418, 953)
(668, 669, 764)
(208, 335, 842)
(159, 687, 937)
(153, 889, 993)
(330, 341, 390)
(702, 823, 872)
(4, 548, 951)
(557, 735, 927)
(462, 574, 651)
(344, 397, 672)
(266, 637, 958)
(68, 551, 558)
(323, 516, 672)
(40, 62, 301)
(37, 481, 653)
(186, 646, 959)
(408, 834, 897)
(178, 498, 699)
(284, 844, 863)
(4, 151, 646)
(162, 726, 871)
(178, 478, 575)
(632, 711, 898)
(164, 577, 808)
(280, 443, 990)
(22, 75, 748)
(723, 816, 964)
(455, 467, 637)
(35, 284, 800)
(359, 398, 774)
(301, 856, 954)
(459, 529, 543)
(73, 343, 395)
(152, 356, 627)
(333, 811, 963)
(410, 649, 802)
(281, 558, 888)
(227, 843, 937)
(130, 202, 275)
(116, 129, 424)
(362, 410, 467)
(413, 709, 729)
(704, 833, 860)
(145, 695, 835)
(21, 449, 709)
(226, 300, 945)
(743, 807, 809)
(594, 609, 786)
(136, 165, 352)
(478, 810, 935)
(190, 343, 856)
(183, 406, 590)
(586, 919, 940)
(480, 844, 851)
(62, 340, 509)
(614, 619, 796)
(1, 36, 194)
(184, 590, 717)
(86, 824, 849)
(157, 322, 848)
(492, 893, 996)
(172, 571, 946)
(198, 654, 819)
(67, 515, 521)
(10, 500, 633)
(149, 266, 448)
(203, 385, 695)
(714, 834, 979)
(914, 918, 943)
(59, 126, 522)
(576, 594, 625)
(18, 618, 707)
(449, 474, 604)
(131, 412, 976)
(379, 724, 832)
(191, 362, 642)
(230, 268, 429)
(388, 504, 803)
(165, 681, 925)
(148, 210, 917)
(183, 285, 367)
(656, 834, 929)
(136, 304, 428)
(122, 824, 854)
(7, 126, 437)
(30, 312, 482)
(126, 405, 721)
(274, 429, 805)
(46, 93, 737)
(174, 518, 880)
(194, 688, 822)
(288, 331, 853)
(302, 331, 367)
(62, 111, 867)
(25, 241, 522)
(75, 536, 935)
(218, 654, 820)
(281, 410, 495)
(256, 509, 675)
(20, 359, 845)
(136, 317, 587)
(59, 316, 499)
(82, 240, 878)
(483, 511, 574)
(113, 140, 849)
(131, 718, 929)
(536, 631, 929)
(444, 515, 569)
(614, 656, 898)
(274, 749, 893)
(38, 99, 983)
(78, 96, 786)
(333, 708, 869)
(148, 729, 747)
(309, 635, 880)
(190, 785, 877)
(96, 455, 953)
(30, 482, 868)
(510, 543, 739)
(169, 402, 583)
(178, 293, 509)
(319, 594, 841)
(266, 294, 524)
(92, 221, 583)
(164, 488, 712)
(782, 934, 952)
(358, 850, 924)
(411, 610, 701)
(157, 308, 949)
(113, 320, 573)
(108, 253, 535)
(225, 687, 792)
(170, 377, 585)
(83, 361, 404)
(290, 347, 827)
(835, 856, 895)
(72, 794, 858)
(575, 825, 928)
(73, 392, 453)
(25, 156, 809)
(116, 414, 642)
(109, 607, 668)
(454, 946, 964)
(70, 447, 883)
(228, 665, 715)
(39, 151, 882)
(235, 861, 912)
(9, 249, 938)
(106, 397, 733)
(40, 141, 355)
(711, 818, 889)
(215, 483, 694)
(39, 359, 954)
(199, 651, 966)
(92, 276, 900)
(471, 686, 901)
(41, 334, 539)
(401, 409, 506)
(176, 585, 999)
(774, 840, 882)
(50, 535, 615)
(117, 693, 754)
(412, 496, 504)
(24, 263, 537)
(746, 762, 880)
(98, 808, 982)
(733, 777, 974)
(42, 112, 262)
(80, 186, 682)
(366, 866, 876)
(389, 693, 914)
(632, 827, 909)
(399, 933, 988)
(333, 554, 731)
(696, 834, 850)
(708, 738, 886)
(285, 623, 836)
(285, 918, 943)
(460, 606, 682)
(519, 731, 990)
(140, 417, 651)
(363, 479, 782)
(109, 634, 883)
(73, 104, 989)
(152, 794, 882)
(411, 421, 520)
(73, 574, 891)
(362, 554, 648)
(168, 448, 476)
(195, 386, 445)
(97, 153, 474)
(216, 599, 689)
(26, 350, 380)
(214, 585, 821)
(365, 541, 658)
(277, 727, 916)
(20, 349, 375)
(551, 681, 792)
(83, 135, 390)
(142, 271, 523)
(49, 355, 764)
(72, 89, 335)
(155, 322, 573)
(11, 64, 183)
(26, 117, 621)
(34, 116, 594)
(297, 435, 836)
(1, 675, 884)
(280, 444, 528)
(193, 295, 896)
(192, 605, 611)
(332, 625, 651)
(527, 594, 769)
(170, 362, 688)
(68, 824, 944)
(155, 374, 633)
(268, 349, 503)
(151, 229, 628)
(309, 631, 660)
(178, 270, 980)
(211, 572, 891)
(240, 280, 561)
(289, 814, 878)
(30, 679, 806)
(372, 687, 792)
(547, 624, 826)
(227, 383, 907)
(12, 580, 841)
(264, 349, 566)
(417, 679, 877)
(72, 530, 767)
(39, 286, 720)
(580, 741, 970)
(347, 662, 772)
(153, 191, 781)
(126, 259, 458)
(45, 479, 849)
(165, 173, 887)
(4, 569, 646)
(393, 523, 537)
(59, 119, 523)
(454, 608, 799)
(221, 582, 650)
(191, 362, 764)
(15, 308, 962)
(633, 864, 912)
(200, 742, 907)
(504, 642, 943)
(141, 868, 992)
(30, 269, 524)
(243, 454, 820)
(93, 307, 437)
(7, 282, 708)
(375, 677, 937)
(395, 817, 833)
(88, 373, 974)
(246, 379, 834)
(334, 618, 665)
(268, 505, 582)
(497, 674, 706)
(21, 532, 672)
(15, 322, 956)
(36, 248, 309)
(109, 115, 965)
(117, 275, 637)
(51, 79, 515)
(432, 829, 910)
(26, 508, 839)
(267, 421, 869)
(1, 704, 712)
(54, 508, 859)
(193, 359, 573)
(62, 490, 729)
(190, 203, 826)
(202, 266, 717)
(474, 822, 921)
(254, 735, 910)
(298, 439, 762)
(152, 356, 525)
(73, 360, 576)
(212, 442, 651)
(625, 730, 882)
(307, 690, 928)
(549, 769, 843)
(362, 571, 910)
(36, 432, 797)
(202, 439, 506)
(37, 78, 634)
(466, 580, 871)
(119, 641, 725)
(14, 47, 86)
(164, 442, 467)
(88, 312, 633)
(73, 366, 574)
(0, 72, 809)
(78, 534, 749)
(368, 522, 775)
(238, 382, 701)
(117, 217, 539)
(0, 42, 247)
(81, 515, 841)
(6, 347, 954)
(187, 298, 560)
(161, 550, 814)
(104, 335, 652)
(356, 522, 843)
(462, 897, 984)
(55, 343, 695)
(85, 486, 706)
(487, 602, 668)
(336, 481, 866)
(18, 950, 961)
(201, 284, 692)
(276, 304, 885)
(254, 407, 446)
(759, 957, 977)
(23, 98, 892)
(123, 494, 660)
(209, 915, 937)
(83, 532, 710)
(265, 513, 535)
(123, 470, 660)
(144, 381, 718)
(228, 477, 770)
(322, 543, 746)
(55, 823, 911)
(207, 520, 526)
(369, 459, 881)
(66, 82, 509)
(379, 659, 959)
(19, 187, 951)
(78, 312, 831)
(204, 569, 710)
(8, 696, 793)
(166, 890, 945)
(177, 834, 866)
(207, 592, 686)
(65, 217, 631)
(491, 698, 744)
(157, 492, 848)
(23, 225, 605)
(711, 878, 880)
(223, 617, 933)
(66, 244, 511)
(170, 587, 862)
(84, 124, 161)
(14, 188, 683)
(265, 551, 957)
(186, 193, 676)
(124, 315, 540)
(458, 462, 473)
(148, 513, 918)
(184, 561, 954)
(690, 744, 843)
(621, 639, 657)
(288, 601, 722)
(467, 615, 795)
(43, 119, 539)
(401, 456, 608)
(381, 511, 705)
(503, 682, 796)
(209, 765, 827)
(506, 532, 887)
(77, 82, 750)
(148, 563, 572)
(80, 216, 873)
(35, 293, 917)
(393, 469, 931)
(84, 97, 313)
(486, 496, 656)
(579, 700, 897)
(432, 592, 758)
(216, 383, 459)
(96, 248, 574)
(356, 438, 528)
(189, 195, 706)
(4, 24, 314)
(556, 568, 682)
(24, 55, 763)
(85, 462, 925)
(80, 174, 340)
(1, 672, 679)
(13, 176, 691)
(361, 536, 935)
(511, 549, 614)
(7, 547, 788)
(383, 599, 728)
